Strike,Expiry,Contract Name,Last Trade Date,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Quote
495.0,2022-09-30,SPY220930C00495000,2022-08-31 11:55AM EDT,0.01,0.0,0.01,0.0,-,1,1544,0.42969999999999997,2022-09-18 15:39:04.554549
496.0,2022-09-30,SPY220930C00496000,2022-08-24 10:52AM EDT,0.01,0.0,0.01,0.0,-,101,318,0.42969999999999997,2022-09-18 15:39:04.554549
497.0,2022-09-30,SPY220930C00497000,2022-08-26 10:19AM EDT,0.01,0.0,0.01,0.0,-,5,393,0.4375,2022-09-18 15:39:04.554549
498.0,2022-09-30,SPY220930C00498000,2022-09-15 11:22AM EDT,0.01,0.0,0.01,0.0,-,4,3432,0.4375,2022-09-18 15:39:04.554549
499.0,2022-09-30,SPY220930C00499000,2022-08-12 4:11PM EDT,0.02,0.0,0.01,0.0,-,1,939,0.4414,2022-09-18 15:39:04.554549
500.0,2022-09-30,SPY220930C00500000,2022-08-30 11:08AM EDT,0.01,0.0,0.01,0.0,-,130,5748,0.44530000000000003,2022-09-18 15:39:04.554549
501.0,2022-09-30,SPY220930C00501000,2022-09-12 10:57AM EDT,0.01,0.0,0.01,0.0,-,2,2036,0.44530000000000003,2022-09-18 15:39:04.554549
502.0,2022-09-30,SPY220930C00502000,2022-08-12 4:11PM EDT,0.03,0.0,0.01,0.0,-,1,2193,0.4531,2022-09-18 15:39:04.554549
503.0,2022-09-30,SPY220930C00503000,2022-09-01 3:49PM EDT,0.01,0.0,0.01,0.0,-,165,2988,0.4531,2022-09-18 15:39:04.554549
504.0,2022-09-30,SPY220930C00504000,2022-08-30 10:17AM EDT,0.01,0.0,0.01,0.0,-,3,955,0.457,2022-09-18 15:39:04.554549
505.0,2022-09-30,SPY220930C00505000,2022-09-01 10:15AM EDT,0.02,0.0,0.01,0.0,-,2,2881,0.46090000000000003,2022-09-18 15:39:04.554549
506.0,2022-09-30,SPY220930C00506000,2022-08-22 1:36PM EDT,0.01,0.0,0.01,0.0,-,20,3121,0.46090000000000003,2022-09-18 15:39:04.554549
507.0,2022-09-30,SPY220930C00507000,2022-06-30 9:59AM EDT,0.06,0.02,0.04,0.0,-,10,438,0.5136999999999999,2022-09-18 15:39:04.554549
508.0,2022-09-30,SPY220930C00508000,2022-08-22 10:53AM EDT,0.01,0.0,0.01,0.0,-,71,782,0.46880000000000005,2022-09-18 15:39:04.554549
510.0,2022-09-30,SPY220930C00510000,2022-09-02 9:30AM EDT,0.01,0.0,0.01,0.0,-,48,2719,0.47659999999999997,2022-09-18 15:39:04.554549
512.0,2022-09-30,SPY220930C00512000,2022-08-22 10:54AM EDT,0.01,0.0,0.01,0.0,-,71,2965,0.4844,2022-09-18 15:39:04.554549
515.0,2022-09-30,SPY220930C00515000,2022-08-24 9:31AM EDT,0.01,0.0,0.01,0.0,-,10,4852,0.49219999999999997,2022-09-18 15:39:04.554549
520.0,2022-09-30,SPY220930C00520000,2022-09-06 9:54AM EDT,0.01,0.0,0.01,0.0,-,1,3439,0.5078,2022-09-18 15:39:04.554549
525.0,2022-09-30,SPY220930C00525000,2022-08-11 10:32AM EDT,0.02,0.0,0.01,0.0,-,1,3541,0.5234000000000001,2022-09-18 15:39:04.554549
530.0,2022-09-30,SPY220930C00530000,2022-08-12 3:53PM EDT,0.01,0.0,0.01,0.0,-,10,2418,0.5,2022-09-18 15:39:04.554549
535.0,2022-09-30,SPY220930C00535000,2022-09-16 10:39AM EDT,0.01,0.0,0.01,0.0,-,1,2696,0.5156000000000001,2022-09-18 15:39:04.554549
540.0,2022-09-30,SPY220930C00540000,2022-08-01 1:57PM EDT,0.01,0.0,0.01,0.0,-,123,3232,0.5313,2022-09-18 15:39:04.554549
545.0,2022-09-30,SPY220930C00545000,2022-09-02 9:30AM EDT,0.01,0.0,0.01,0.0,-,25,1747,0.5468999999999999,2022-09-18 15:39:04.554549
550.0,2022-09-30,SPY220930C00550000,2022-08-16 3:16PM EDT,0.01,0.0,0.0,0.0,-,12,6968,0.5,2022-09-18 15:39:04.554549
555.0,2022-09-30,SPY220930C00555000,2022-08-17 10:39AM EDT,0.01,0.0,0.01,0.0,-,10,1160,0.5781000000000001,2022-09-18 15:39:04.554549
560.0,2022-09-30,SPY220930C00560000,2022-08-10 10:13AM EDT,0.01,0.0,0.01,0.0,-,1,1758,0.5938,2022-09-18 15:39:04.554549
565.0,2022-09-30,SPY220930C00565000,2022-05-31 1:26PM EDT,0.03,0.0,0.02,0.0,-,60,452,0.6328,2022-09-18 15:39:04.554549
570.0,2022-09-30,SPY220930C00570000,2022-07-22 10:30AM EDT,0.01,0.0,0.0,0.0,-,1,1174,0.5,2022-09-18 15:39:04.554549
575.0,2022-09-30,SPY220930C00575000,2022-07-19 9:33AM EDT,0.01,0.0,0.01,0.0,-,2,1399,0.625,2022-09-18 15:39:04.554549
580.0,2022-09-30,SPY220930C00580000,2022-06-24 12:36PM EDT,0.01,0.0,0.01,0.0,-,1,1731,0.6406000000000001,2022-09-18 15:39:04.554549
585.0,2022-09-30,SPY220930C00585000,2022-07-29 2:11PM EDT,0.01,0.0,0.01,0.0,-,7,1234,0.6563,2022-09-18 15:39:04.554549
590.0,2022-09-30,SPY220930C00590000,2022-06-30 1:24PM EDT,0.01,0.0,0.01,0.0,-,7,2003,0.6563,2022-09-18 15:39:04.554549
595.0,2022-09-30,SPY220930C00595000,2022-06-15 3:57PM EDT,0.01,0.0,0.01,0.0,-,75,314,0.6718999999999999,2022-09-18 15:39:04.554549
600.0,2022-09-30,SPY220930C00600000,2022-08-01 9:30AM EDT,0.01,0.0,0.0,0.0,-,1,1512,0.5,2022-09-18 15:39:04.554549
605.0,2022-09-30,SPY220930C00605000,2022-09-08 11:23AM EDT,0.01,0.0,0.01,0.0,-,1,831,0.6875,2022-09-18 15:39:04.554549
300.0,2022-10-03,SPY221003C00300000,2022-09-13 1:33PM EDT,99.27,86.04,86.94,0.0,-,2,2,0.7068000000000001,2022-09-18 15:39:06.308571
325.0,2022-10-03,SPY221003C00325000,2022-08-29 3:04PM EDT,80.8,61.19,62.07,0.0,-,0,0,0.5322,2022-09-18 15:39:06.308571
340.0,2022-10-03,SPY221003C00340000,2022-09-16 11:55AM EDT,44.75,46.4,47.26,-14.72,-24.75%,4,2,0.47,2022-09-18 15:39:06.308571
350.0,2022-10-03,SPY221003C00350000,2022-09-15 3:16PM EDT,39.57,36.78,37.57,0.0,-,1,1,0.4075,2022-09-18 15:39:06.308571
355.0,2022-10-03,SPY221003C00355000,2022-09-15 3:16PM EDT,34.63,32.11,32.86,0.0,-,1,1,0.3811,2022-09-18 15:39:06.308571
360.0,2022-10-03,SPY221003C00360000,2022-09-16 10:35AM EDT,27.5,27.58,28.26,-7.8,-22.10%,5,2,0.3566,2022-09-18 15:39:06.308571
365.0,2022-10-03,SPY221003C00365000,2022-09-16 1:07PM EDT,21.17,23.24,23.85,-4.44,-17.34%,2,11,0.33590000000000003,2022-09-18 15:39:06.308571
366.0,2022-10-03,SPY221003C00366000,2022-09-06 11:25AM EDT,29.18,22.4,22.99,0.0,-,0,1,0.332,2022-09-18 15:39:06.308571
368.0,2022-10-03,SPY221003C00368000,2022-09-02 3:37PM EDT,26.27,20.8,21.26,0.0,-,2,1,0.32280000000000003,2022-09-18 15:39:06.308571
370.0,2022-10-03,SPY221003C00370000,2022-09-16 9:30AM EDT,18.39,19.15,19.67,-2.54,-12.14%,1,3,0.3179,2022-09-18 15:39:06.308571
372.0,2022-10-03,SPY221003C00372000,2022-09-16 3:53PM EDT,17.67,17.8,17.87,-1.66,-8.59%,45,3,0.3037,2022-09-18 15:39:06.308571
374.0,2022-10-03,SPY221003C00374000,2022-09-15 10:22AM EDT,21.32,16.28,16.34,0.0,-,2,3,0.2982,2022-09-18 15:39:06.308571
375.0,2022-10-03,SPY221003C00375000,2022-09-16 3:56PM EDT,15.41,15.54,15.59,-1.94,-11.18%,26,27,0.2953,2022-09-18 15:39:06.308571
376.0,2022-10-03,SPY221003C00376000,2022-09-01 1:02PM EDT,20.43,14.81,14.87,0.0,-,0,1,0.29309999999999997,2022-09-18 15:39:06.308571
378.0,2022-10-03,SPY221003C00378000,2022-09-16 11:41AM EDT,11.95,13.39,13.45,-22.15,-64.96%,11,2,0.2878,2022-09-18 15:39:06.308571
380.0,2022-10-03,SPY221003C00380000,2022-09-16 4:13PM EDT,12.04,12.03,12.09,-2.21,-15.51%,647,221,0.2827,2022-09-18 15:39:06.308571
382.0,2022-10-03,SPY221003C00382000,2022-09-16 3:59PM EDT,10.52,10.73,10.78,-1.94,-15.57%,319,56,0.2772,2022-09-18 15:39:06.308571
384.0,2022-10-03,SPY221003C00384000,2022-09-16 3:59PM EDT,9.46,9.5,9.54,-3.72,-28.22%,431,21,0.27190000000000003,2022-09-18 15:39:06.308571
385.0,2022-10-03,SPY221003C00385000,2022-09-16 4:14PM EDT,8.88,8.91,8.95,-1.46,-14.12%,841,157,0.26940000000000003,2022-09-18 15:39:06.308571
386.0,2022-10-03,SPY221003C00386000,2022-09-16 4:07PM EDT,8.37,8.33,8.37,-1.24,-12.90%,655,202,0.26649999999999996,2022-09-18 15:39:06.308571
388.0,2022-10-03,SPY221003C00388000,2022-09-16 4:09PM EDT,7.25,7.23,7.27,-1.54,-17.52%,220,51,0.2611,2022-09-18 15:39:06.308571
390.0,2022-10-03,SPY221003C00390000,2022-09-16 4:09PM EDT,6.23,6.21,6.25,-1.77,-22.12%,1536,760,0.2557,2022-09-18 15:39:06.308571
391.0,2022-10-03,SPY221003C00391000,2022-09-16 3:53PM EDT,5.7,5.72,5.76,-1.6,-21.92%,407,297,0.2527,2022-09-18 15:39:06.308571
392.0,2022-10-03,SPY221003C00392000,2022-09-16 4:13PM EDT,5.27,5.26,5.3,-1.41,-21.11%,104,258,0.24989999999999998,2022-09-18 15:39:06.308571
393.0,2022-10-03,SPY221003C00393000,2022-09-16 4:13PM EDT,4.82,4.82,4.86,-1.44,-23.00%,69,836,0.24719999999999998,2022-09-18 15:39:06.308571
394.0,2022-10-03,SPY221003C00394000,2022-09-16 3:58PM EDT,4.42,4.4,4.44,-1.48,-25.08%,210,560,0.2445,2022-09-18 15:39:06.308571
395.0,2022-10-03,SPY221003C00395000,2022-09-16 3:59PM EDT,3.84,4.0,4.04,-1.62,-29.67%,980,1261,0.2416,2022-09-18 15:39:06.308571
396.0,2022-10-03,SPY221003C00396000,2022-09-16 3:51PM EDT,3.64,3.63,3.67,-1.14,-23.85%,338,938,0.2391,2022-09-18 15:39:06.308571
397.0,2022-10-03,SPY221003C00397000,2022-09-16 4:01PM EDT,3.14,3.28,3.32,-1.18,-27.31%,315,436,0.2366,2022-09-18 15:39:06.308571
398.0,2022-10-03,SPY221003C00398000,2022-09-16 4:01PM EDT,2.83,2.95,2.99,-1.19,-29.60%,700,328,0.23399999999999999,2022-09-18 15:39:06.308571
399.0,2022-10-03,SPY221003C00399000,2022-09-16 3:53PM EDT,2.64,2.65,2.68,-0.88,-25.00%,484,1211,0.23129999999999998,2022-09-18 15:39:06.308571
400.0,2022-10-03,SPY221003C00400000,2022-09-16 3:59PM EDT,2.24,2.37,2.4,-1.16,-34.12%,677,2141,0.2291,2022-09-18 15:39:06.308571
401.0,2022-10-03,SPY221003C00401000,2022-09-16 2:48PM EDT,1.95,2.12,2.14,-1.16,-37.30%,120,482,0.2268,2022-09-18 15:39:06.308571
402.0,2022-10-03,SPY221003C00402000,2022-09-16 3:59PM EDT,1.8,1.89,1.91,-0.93,-34.07%,55,438,0.225,2022-09-18 15:39:06.308571
403.0,2022-10-03,SPY221003C00403000,2022-09-16 3:37PM EDT,1.57,1.68,1.7,-0.89,-36.18%,366,417,0.22329999999999997,2022-09-18 15:39:06.308571
404.0,2022-10-03,SPY221003C00404000,2022-09-16 3:46PM EDT,1.4,1.48,1.51,-0.73,-34.27%,48,427,0.2218,2022-09-18 15:39:06.308571
405.0,2022-10-03,SPY221003C00405000,2022-09-16 3:59PM EDT,1.22,1.31,1.33,-0.8,-39.60%,874,1780,0.22,2022-09-18 15:39:06.308571
406.0,2022-10-03,SPY221003C00406000,2022-09-16 4:10PM EDT,1.17,1.16,1.18,-0.71,-37.77%,236,148,0.21899999999999997,2022-09-18 15:39:06.308571
407.0,2022-10-03,SPY221003C00407000,2022-09-16 3:55PM EDT,1.02,1.02,1.04,-0.56,-35.44%,99,363,0.2177,2022-09-18 15:39:06.308571
408.0,2022-10-03,SPY221003C00408000,2022-09-16 4:03PM EDT,0.87,0.9,0.92,-0.48,-35.56%,307,525,0.2169,2022-09-18 15:39:06.308571
409.0,2022-10-03,SPY221003C00409000,2022-09-16 2:38PM EDT,0.69,0.79,0.81,-0.55,-44.35%,56,721,0.2161,2022-09-18 15:39:06.308571
410.0,2022-10-03,SPY221003C00410000,2022-09-16 4:10PM EDT,0.7,0.7,0.71,-0.48,-40.68%,834,866,0.2151,2022-09-18 15:39:06.308571
411.0,2022-10-03,SPY221003C00411000,2022-09-16 3:59PM EDT,0.57,0.61,0.63,-0.45,-44.12%,39,710,0.2151,2022-09-18 15:39:06.308571
412.0,2022-10-03,SPY221003C00412000,2022-09-16 4:10PM EDT,0.54,0.54,0.55,-0.39,-41.94%,147,754,0.21420000000000003,2022-09-18 15:39:06.308571
413.0,2022-10-03,SPY221003C00413000,2022-09-16 2:27PM EDT,0.42,0.47,0.49,-0.39,-48.15%,275,753,0.2146,2022-09-18 15:39:06.308571
414.0,2022-10-03,SPY221003C00414000,2022-09-16 3:41PM EDT,0.4,0.42,0.43,-0.34,-45.95%,160,244,0.21420000000000003,2022-09-18 15:39:06.308571
415.0,2022-10-03,SPY221003C00415000,2022-09-16 4:13PM EDT,0.38,0.37,0.38,-0.27,-41.54%,95,703,0.2144,2022-09-18 15:39:06.308571
416.0,2022-10-03,SPY221003C00416000,2022-09-16 3:58PM EDT,0.33,0.33,0.34,-0.27,-45.00%,58,180,0.2151,2022-09-18 15:39:06.308571
417.0,2022-10-03,SPY221003C00417000,2022-09-16 3:58PM EDT,0.3,0.29,0.3,-0.22,-42.31%,42,384,0.21530000000000002,2022-09-18 15:39:06.308571
418.0,2022-10-03,SPY221003C00418000,2022-09-16 4:06PM EDT,0.25,0.26,0.27,-0.18,-41.86%,306,689,0.2163,2022-09-18 15:39:06.308571
419.0,2022-10-03,SPY221003C00419000,2022-09-16 1:35PM EDT,0.19,0.23,0.24,-0.31,-62.00%,6,227,0.2168,2022-09-18 15:39:06.308571
420.0,2022-10-03,SPY221003C00420000,2022-09-16 4:06PM EDT,0.2,0.2,0.22,-0.16,-44.44%,316,971,0.21850000000000003,2022-09-18 15:39:06.308571
421.0,2022-10-03,SPY221003C00421000,2022-09-16 3:52PM EDT,0.18,0.18,0.19,-0.19,-51.35%,11,550,0.218,2022-09-18 15:39:06.308571
422.0,2022-10-03,SPY221003C00422000,2022-09-16 3:51PM EDT,0.18,0.16,0.17,-0.18,-50.00%,22,499,0.2188,2022-09-18 15:39:06.308571
423.0,2022-10-03,SPY221003C00423000,2022-09-16 2:20PM EDT,0.15,0.14,0.16,-0.08,-34.78%,10,1046,0.2217,2022-09-18 15:39:06.308571
424.0,2022-10-03,SPY221003C00424000,2022-09-16 3:19PM EDT,0.12,0.13,0.14,-0.22,-64.71%,11,380,0.2217,2022-09-18 15:39:06.308571
425.0,2022-10-03,SPY221003C00425000,2022-09-16 3:59PM EDT,0.11,0.11,0.13,-0.1,-47.62%,127,339,0.2236,2022-09-18 15:39:06.308571
426.0,2022-10-03,SPY221003C00426000,2022-09-16 3:22PM EDT,0.1,0.1,0.11,-0.11,-52.38%,2,143,0.2227,2022-09-18 15:39:06.308571
427.0,2022-10-03,SPY221003C00427000,2022-09-15 4:06PM EDT,0.15,0.09,0.1,0.0,-,2,86,0.2241,2022-09-18 15:39:06.308571
428.0,2022-10-03,SPY221003C00428000,2022-09-16 10:39AM EDT,0.08,0.08,0.09,-0.08,-50.00%,11,94,0.2256,2022-09-18 15:39:06.308571
429.0,2022-10-03,SPY221003C00429000,2022-09-16 11:17AM EDT,0.06,0.07,0.08,-0.07,-53.85%,14,175,0.2261,2022-09-18 15:39:06.308571
430.0,2022-10-03,SPY221003C00430000,2022-09-16 3:24PM EDT,0.07,0.06,0.08,-0.04,-36.36%,58,909,0.2305,2022-09-18 15:39:06.308571
432.0,2022-10-03,SPY221003C00432000,2022-09-16 3:50PM EDT,0.07,0.05,0.06,-0.01,-12.50%,13,92,0.2305,2022-09-18 15:39:06.308571
434.0,2022-10-03,SPY221003C00434000,2022-09-16 10:40AM EDT,0.05,0.04,0.05,-0.01,-16.67%,100,141,0.2324,2022-09-18 15:39:06.308571
435.0,2022-10-03,SPY221003C00435000,2022-09-16 3:57PM EDT,0.05,0.04,0.05,-0.01,-16.67%,11,753,0.23629999999999998,2022-09-18 15:39:06.308571
436.0,2022-10-03,SPY221003C00436000,2022-09-16 2:19PM EDT,0.03,0.03,0.04,-0.03,-50.00%,35,37,0.23440000000000003,2022-09-18 15:39:06.308571
438.0,2022-10-03,SPY221003C00438000,2022-09-16 1:42PM EDT,0.03,0.03,0.04,-0.03,-50.00%,8,164,0.2422,2022-09-18 15:39:06.308571
440.0,2022-10-03,SPY221003C00440000,2022-09-16 3:37PM EDT,0.03,0.02,0.03,-0.01,-25.00%,30,895,0.2422,2022-09-18 15:39:06.308571
442.0,2022-10-03,SPY221003C00442000,2022-09-16 9:34AM EDT,0.03,0.02,0.03,0.0,-,1,74,0.25,2022-09-18 15:39:06.308571
444.0,2022-10-03,SPY221003C00444000,2022-09-14 10:36AM EDT,0.03,0.02,0.03,0.0,-,1,14,0.2559,2022-09-18 15:39:06.308571
445.0,2022-10-03,SPY221003C00445000,2022-09-16 9:35AM EDT,0.02,0.01,0.02,0.0,-,1,167,0.25,2022-09-18 15:39:06.308571
446.0,2022-10-03,SPY221003C00446000,2022-09-13 1:10PM EDT,0.05,0.01,0.02,0.0,-,25,25,0.2539,2022-09-18 15:39:06.308571
448.0,2022-10-03,SPY221003C00448000,2022-09-15 3:06PM EDT,0.02,0.01,0.02,0.0,-,1,3,0.25980000000000003,2022-09-18 15:39:06.308571
450.0,2022-10-03,SPY221003C00450000,2022-09-15 11:27AM EDT,0.02,0.01,0.02,0.0,-,31,266,0.2676,2022-09-18 15:39:06.308571
455.0,2022-10-03,SPY221003C00455000,2022-09-16 1:57PM EDT,0.01,0.01,0.02,-0.01,-50.00%,44,130,0.2852,2022-09-18 15:39:06.308571
460.0,2022-10-03,SPY221003C00460000,2022-09-16 9:41AM EDT,0.01,0.0,0.01,-0.01,-50.00%,1,150,0.2813,2022-09-18 15:39:06.308571
465.0,2022-10-03,SPY221003C00465000,2022-09-15 1:03PM EDT,0.01,0.0,0.01,0.0,-,2,34,0.2969,2022-09-18 15:39:06.308571
470.0,2022-10-03,SPY221003C00470000,2022-09-14 10:41AM EDT,0.01,0.0,0.01,0.0,-,30,78,0.3125,2022-09-18 15:39:06.308571
475.0,2022-10-03,SPY221003C00475000,2022-09-13 3:52PM EDT,0.01,0.0,0.01,0.0,-,20,25,0.3281,2022-09-18 15:39:06.308571
480.0,2022-10-03,SPY221003C00480000,2022-09-15 9:38AM EDT,0.01,0.0,0.01,0.0,-,40,152,0.34380000000000005,2022-09-18 15:39:06.308571
485.0,2022-10-03,SPY221003C00485000,2022-09-12 9:43AM EDT,0.01,0.0,0.01,0.0,-,65,11,0.3594,2022-09-18 15:39:06.308571
490.0,2022-10-03,SPY221003C00490000,2022-09-12 10:21AM EDT,0.01,0.0,0.01,0.0,-,0,10,0.375,2022-09-18 15:39:06.308571
330.0,2022-10-05,SPY221005C00330000,2022-09-07 9:44AM EDT,62.6,56.36,57.23,0.0,-,0,0,0.5182,2022-09-18 15:39:07.970939
358.0,2022-10-05,SPY221005C00358000,2022-09-14 4:09PM EDT,36.85,29.71,30.4,0.0,-,50,25,0.3602,2022-09-18 15:39:07.970939
360.0,2022-10-05,SPY221005C00360000,2022-09-15 9:52AM EDT,26.26,27.95,28.61,-9.07,-25.67%,2,60,0.3521,2022-09-18 15:39:07.970939
362.0,2022-10-05,SPY221005C00362000,2022-09-14 4:08PM EDT,33.14,26.21,26.85,0.0,-,50,25,0.3444,2022-09-18 15:39:07.970939
364.0,2022-10-05,SPY221005C00364000,2022-09-15 9:38AM EDT,29.55,24.51,25.11,0.0,-,6,31,0.3367,2022-09-18 15:39:07.970939
365.0,2022-10-05,SPY221005C00365000,2022-09-15 9:36AM EDT,22.12,23.68,24.26,-6.76,-23.41%,2,42,0.3332,2022-09-18 15:39:07.970939
366.0,2022-10-05,SPY221005C00366000,2022-09-14 4:10PM EDT,29.47,22.85,23.42,0.0,-,58,29,0.3298,2022-09-18 15:39:07.970939
368.0,2022-10-05,SPY221005C00368000,2022-09-14 4:12PM EDT,27.7,21.23,21.76,0.0,-,48,24,0.3231,2022-09-18 15:39:07.970939
370.0,2022-10-05,SPY221005C00370000,2022-09-14 4:10PM EDT,25.76,19.65,20.15,0.0,-,50,39,0.3169,2022-09-18 15:39:07.970939
372.0,2022-10-05,SPY221005C00372000,2022-09-16 9:48AM EDT,16.71,18.31,18.38,-7.36,-30.58%,10,23,0.304,2022-09-18 15:39:07.970939
374.0,2022-10-05,SPY221005C00374000,2022-09-16 3:22PM EDT,16.52,16.81,16.87,-6.07,-26.87%,138,13,0.2987,2022-09-18 15:39:07.970939
375.0,2022-10-05,SPY221005C00375000,2022-09-16 11:52AM EDT,14.91,16.08,16.14,-6.9,-31.64%,35,3,0.2964,2022-09-18 15:39:07.970939
376.0,2022-10-05,SPY221005C00376000,2022-09-16 2:15PM EDT,13.61,15.36,15.42,-7.35,-35.07%,31,10,0.294,2022-09-18 15:39:07.970939
378.0,2022-10-05,SPY221005C00378000,2022-09-16 2:35PM EDT,13.11,13.96,14.02,-3.79,-22.43%,13,16,0.2891,2022-09-18 15:39:07.970939
380.0,2022-10-05,SPY221005C00380000,2022-09-16 4:14PM EDT,12.56,12.61,12.66,-3.7,-22.76%,178,26,0.2839,2022-09-18 15:39:07.970939
382.0,2022-10-05,SPY221005C00382000,2022-09-16 4:11PM EDT,11.37,11.32,11.37,-1.15,-9.19%,503,57,0.2789,2022-09-18 15:39:07.970939
384.0,2022-10-05,SPY221005C00384000,2022-09-16 3:59PM EDT,9.94,10.09,10.14,-1.55,-13.49%,1140,86,0.27399999999999997,2022-09-18 15:39:07.970939
385.0,2022-10-05,SPY221005C00385000,2022-09-16 3:59PM EDT,9.44,9.5,9.55,-1.43,-13.16%,515,105,0.27149999999999996,2022-09-18 15:39:07.970939
386.0,2022-10-05,SPY221005C00386000,2022-09-16 3:58PM EDT,8.88,8.93,8.97,-1.52,-14.62%,189,120,0.26890000000000003,2022-09-18 15:39:07.970939
388.0,2022-10-05,SPY221005C00388000,2022-09-16 3:53PM EDT,7.74,7.82,7.87,-1.77,-18.61%,319,147,0.2637,2022-09-18 15:39:07.970939
390.0,2022-10-05,SPY221005C00390000,2022-09-16 4:09PM EDT,6.85,6.79,6.83,-1.5,-17.96%,442,226,0.2583,2022-09-18 15:39:07.970939
392.0,2022-10-05,SPY221005C00392000,2022-09-16 3:22PM EDT,5.64,5.83,5.87,-1.77,-23.89%,122,292,0.253,2022-09-18 15:39:07.970939
394.0,2022-10-05,SPY221005C00394000,2022-09-16 3:59PM EDT,4.84,4.95,4.98,-1.14,-19.06%,655,3231,0.24739999999999998,2022-09-18 15:39:07.970939
395.0,2022-10-05,SPY221005C00395000,2022-09-16 3:57PM EDT,4.56,4.54,4.57,-1.22,-21.11%,725,349,0.24489999999999998,2022-09-18 15:39:07.970939
396.0,2022-10-05,SPY221005C00396000,2022-09-16 3:20PM EDT,3.93,4.15,4.18,-1.59,-28.80%,337,274,0.24230000000000002,2022-09-18 15:39:07.970939
398.0,2022-10-05,SPY221005C00398000,2022-09-16 3:58PM EDT,3.44,3.43,3.47,-0.94,-21.46%,208,255,0.23739999999999997,2022-09-18 15:39:07.970939
400.0,2022-10-05,SPY221005C00400000,2022-09-16 4:08PM EDT,2.83,2.81,2.84,-0.79,-21.82%,345,740,0.23260000000000003,2022-09-18 15:39:07.970939
402.0,2022-10-05,SPY221005C00402000,2022-09-16 3:57PM EDT,2.26,2.27,2.3,-0.9,-28.48%,124,584,0.22829999999999998,2022-09-18 15:39:07.970939
404.0,2022-10-05,SPY221005C00404000,2022-09-16 3:09PM EDT,1.86,1.82,1.84,-0.75,-28.74%,119,1006,0.2243,2022-09-18 15:39:07.970939
405.0,2022-10-05,SPY221005C00405000,2022-09-16 3:58PM EDT,1.64,1.62,1.65,-0.77,-31.95%,822,632,0.2229,2022-09-18 15:39:07.970939
406.0,2022-10-05,SPY221005C00406000,2022-09-16 2:56PM EDT,1.33,1.44,1.47,-0.72,-35.12%,126,567,0.2214,2022-09-18 15:39:07.970939
408.0,2022-10-05,SPY221005C00408000,2022-09-16 4:09PM EDT,1.13,1.14,1.16,-0.7,-38.25%,299,327,0.2186,2022-09-18 15:39:07.970939
410.0,2022-10-05,SPY221005C00410000,2022-09-16 4:13PM EDT,0.91,0.89,0.92,-0.54,-37.24%,750,863,0.217,2022-09-18 15:39:07.970939
412.0,2022-10-05,SPY221005C00412000,2022-09-16 3:29PM EDT,0.66,0.7,0.72,-0.49,-42.61%,64,903,0.21530000000000002,2022-09-18 15:39:07.970939
414.0,2022-10-05,SPY221005C00414000,2022-09-16 4:10PM EDT,0.55,0.55,0.57,-0.4,-42.11%,55,1373,0.21489999999999998,2022-09-18 15:39:07.970939
415.0,2022-10-05,SPY221005C00415000,2022-09-16 3:25PM EDT,0.51,0.49,0.51,-0.32,-38.55%,99,697,0.2151,2022-09-18 15:39:07.970939
416.0,2022-10-05,SPY221005C00416000,2022-09-16 2:56PM EDT,0.42,0.44,0.45,-0.32,-43.24%,41,296,0.2146,2022-09-18 15:39:07.970939
418.0,2022-10-05,SPY221005C00418000,2022-09-16 1:49PM EDT,0.28,0.35,0.36,-0.3,-51.72%,56,296,0.21530000000000002,2022-09-18 15:39:07.970939
420.0,2022-10-05,SPY221005C00420000,2022-09-16 3:48PM EDT,0.29,0.28,0.29,-0.17,-36.96%,255,852,0.2163,2022-09-18 15:39:07.970939
422.0,2022-10-05,SPY221005C00422000,2022-09-16 3:30PM EDT,0.2,0.22,0.24,-0.16,-44.44%,102,188,0.2188,2022-09-18 15:39:07.970939
424.0,2022-10-05,SPY221005C00424000,2022-09-16 3:58PM EDT,0.19,0.18,0.19,-0.23,-54.76%,36,303,0.2192,2022-09-18 15:39:07.970939
425.0,2022-10-05,SPY221005C00425000,2022-09-16 3:25PM EDT,0.15,0.16,0.18,-0.11,-42.31%,46,525,0.2217,2022-09-18 15:39:07.970939
426.0,2022-10-05,SPY221005C00426000,2022-09-16 3:19PM EDT,0.14,0.15,0.16,-0.1,-41.67%,39,288,0.22219999999999998,2022-09-18 15:39:07.970939
428.0,2022-10-05,SPY221005C00428000,2022-09-16 3:19PM EDT,0.11,0.12,0.13,-0.09,-45.00%,36,100,0.2236,2022-09-18 15:39:07.970939
430.0,2022-10-05,SPY221005C00430000,2022-09-16 3:48PM EDT,0.1,0.1,0.11,-0.07,-41.18%,92,1060,0.2266,2022-09-18 15:39:07.970939
432.0,2022-10-05,SPY221005C00432000,2022-09-16 11:42AM EDT,0.06,0.08,0.09,-0.07,-53.85%,48,140,0.2285,2022-09-18 15:39:07.970939
434.0,2022-10-05,SPY221005C00434000,2022-09-16 9:30AM EDT,0.07,0.06,0.07,-0.03,-30.00%,3,84,0.2285,2022-09-18 15:39:07.970939
435.0,2022-10-05,SPY221005C00435000,2022-09-16 2:44PM EDT,0.06,0.06,0.07,-0.1,-62.50%,2,84,0.2324,2022-09-18 15:39:07.970939
