Strike,Expiry,Contract Name,Last Trade Date,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Quote
422.0,2022-08-31 16:00:00,SPY220831C00422000,2022-08-23 2:26PM EDT,1.58,1.58,1.59,-0.4,-20.20%,4588,1916,0.1827,2022-08-23 14:44:34.949703
423.0,2022-08-31 16:00:00,SPY220831C00423000,2022-08-23 2:19PM EDT,1.3,1.35,1.36,-0.36,-21.69%,632,1108,0.1819,2022-08-23 14:44:34.949703
424.0,2022-08-31 16:00:00,SPY220831C00424000,2022-08-23 2:07PM EDT,1.08,1.12,1.13,-0.37,-25.52%,1021,2600,0.1794,2022-08-23 14:44:34.949703
425.0,2022-08-31 16:00:00,SPY220831C00425000,2022-08-23 2:26PM EDT,0.93,0.95,0.97,-0.3,-24.39%,852,4192,0.1796,2022-08-23 14:44:34.949703
426.0,2022-08-31 16:00:00,SPY220831C00426000,2022-08-23 2:19PM EDT,0.78,0.77,0.79,-0.26,-25.00%,555,3994,0.1771,2022-08-23 14:44:34.949703
427.0,2022-08-31 16:00:00,SPY220831C00427000,2022-08-23 1:55PM EDT,0.6,0.64,0.65,-0.25,-29.41%,353,429,0.17579999999999998,2022-08-23 14:44:34.949703
428.0,2022-08-31 16:00:00,SPY220831C00428000,2022-08-23 2:23PM EDT,0.53,0.53,0.54,-0.2,-27.40%,540,3441,0.1753,2022-08-23 14:44:34.949703
429.0,2022-08-31 16:00:00,SPY220831C00429000,2022-08-23 2:19PM EDT,0.42,0.42,0.43,-0.16,-27.59%,865,477,0.1732,2022-08-23 14:44:34.949703
430.0,2022-08-31 16:00:00,SPY220831C00430000,2022-08-23 2:22PM EDT,0.35,0.35,0.36,-0.13,-27.08%,1871,5847,0.17370000000000002,2022-08-23 14:44:34.949703
431.0,2022-08-31 16:00:00,SPY220831C00431000,2022-08-23 1:33PM EDT,0.31,0.28,0.29,-0.1,-24.39%,372,210,0.1729,2022-08-23 14:44:34.949703
432.0,2022-08-31 16:00:00,SPY220831C00432000,2022-08-23 2:22PM EDT,0.23,0.22,0.23,-0.09,-28.12%,336,4890,0.17190000000000003,2022-08-23 14:44:34.949703
433.0,2022-08-31 16:00:00,SPY220831C00433000,2022-08-23 1:48PM EDT,0.18,0.17,0.18,-0.09,-33.33%,62,734,0.1704,2022-08-23 14:44:34.949703
434.0,2022-08-31 16:00:00,SPY220831C00434000,2022-08-23 2:15PM EDT,0.14,0.14,0.15,-0.08,-36.36%,141,3233,0.1714,2022-08-23 14:44:34.949703
435.0,2022-08-31 16:00:00,SPY220831C00435000,2022-08-23 1:55PM EDT,0.11,0.11,0.12,-0.06,-35.29%,469,3488,0.1714,2022-08-23 14:44:34.949703
436.0,2022-08-31 16:00:00,SPY220831C00436000,2022-08-23 2:00PM EDT,0.1,0.09,0.1,-0.05,-33.33%,1090,1659,0.1729,2022-08-23 14:44:34.949703
437.0,2022-08-31 16:00:00,SPY220831C00437000,2022-08-23 12:25PM EDT,0.08,0.07,0.08,-0.04,-33.33%,123,185,0.1729,2022-08-23 14:44:34.949703
438.0,2022-08-31 16:00:00,SPY220831C00438000,2022-08-23 1:48PM EDT,0.07,0.06,0.07,-0.01,-12.50%,54,1813,0.1753,2022-08-23 14:44:34.949703
439.0,2022-08-31 16:00:00,SPY220831C00439000,2022-08-23 12:34PM EDT,0.04,0.04,0.06,-0.05,-55.56%,112,541,0.17679999999999998,2022-08-23 14:44:34.949703
440.0,2022-08-31 16:00:00,SPY220831C00440000,2022-08-23 2:26PM EDT,0.05,0.04,0.05,-0.01,-16.67%,519,7452,0.1787,2022-08-23 14:44:34.949703
441.0,2022-08-31 16:00:00,SPY220831C00441000,2022-08-23 10:39AM EDT,0.04,0.03,0.04,-0.01,-20.00%,3,119,0.1787,2022-08-23 14:44:34.949703
442.0,2022-08-31 16:00:00,SPY220831C00442000,2022-08-23 1:06PM EDT,0.03,0.02,0.03,-0.02,-40.00%,626,1341,0.1777,2022-08-23 14:44:34.949703
443.0,2022-08-31 16:00:00,SPY220831C00443000,2022-08-23 11:27AM EDT,0.03,0.02,0.03,-0.01,-25.00%,12,106,0.1826,2022-08-23 14:44:34.949703
444.0,2022-08-31 16:00:00,SPY220831C00444000,2022-08-23 2:22PM EDT,0.02,0.01,0.02,-0.02,-50.00%,114,21325,0.1797,2022-08-23 14:44:34.949703
445.0,2022-08-31 16:00:00,SPY220831C00445000,2022-08-23 1:28PM EDT,0.01,0.01,0.02,-0.01,-50.00%,202,38390,0.18359999999999999,2022-08-23 14:44:34.949703
446.0,2022-08-31 16:00:00,SPY220831C00446000,2022-08-23 12:58PM EDT,0.02,0.01,0.02,0.0,-,91,815,0.1895,2022-08-23 14:44:34.949703
447.0,2022-08-31 16:00:00,SPY220831C00447000,2022-08-19 10:15AM EDT,0.12,0.01,0.02,0.0,-,2,2,0.1934,2022-08-23 14:44:34.949703
448.0,2022-08-31 16:00:00,SPY220831C00448000,2022-08-22 3:40PM EDT,0.01,0.01,0.02,0.0,-,291,941,0.19920000000000002,2022-08-23 14:44:34.949703
449.0,2022-08-31 16:00:00,SPY220831C00449000,2022-08-23 9:30AM EDT,0.02,0.01,0.02,-0.05,-71.43%,1,27,0.20309999999999997,2022-08-23 14:44:34.949703
450.0,2022-08-31 16:00:00,SPY220831C00450000,2022-08-23 12:24PM EDT,0.01,0.01,0.02,-0.01,-50.00%,156,3910,0.209,2022-08-23 14:44:34.949703
451.0,2022-08-31 16:00:00,SPY220831C00451000,2022-08-22 12:45PM EDT,0.02,0.0,0.01,0.0,-,2,105,0.19920000000000002,2022-08-23 14:44:34.949703
452.0,2022-08-31 16:00:00,SPY220831C00452000,2022-08-22 3:13PM EDT,0.01,0.0,0.01,0.0,-,25,397,0.20309999999999997,2022-08-23 14:44:34.949703
453.0,2022-08-31 16:00:00,SPY220831C00453000,2022-08-19 4:10PM EDT,0.02,0.0,0.01,0.0,-,20,20,0.207,2022-08-23 14:44:34.949703
454.0,2022-08-31 16:00:00,SPY220831C00454000,2022-08-22 10:32AM EDT,0.01,0.0,0.01,0.0,-,7,196,0.2109,2022-08-23 14:44:34.949703
455.0,2022-08-31 16:00:00,SPY220831C00455000,2022-08-22 3:45PM EDT,0.01,0.0,0.01,0.0,-,4,1442,0.2188,2022-08-23 14:44:34.949703
456.0,2022-08-31 16:00:00,SPY220831C00456000,2022-08-23 11:15AM EDT,0.01,0.0,0.01,0.0,-,30,363,0.2227,2022-08-23 14:44:34.949703
457.0,2022-08-31 16:00:00,SPY220831C00457000,2022-08-22 11:23AM EDT,0.01,0.0,0.01,0.0,-,497,523,0.2266,2022-08-23 14:44:34.949703
458.0,2022-08-31 16:00:00,SPY220831C00458000,2022-08-22 12:52PM EDT,0.01,0.0,0.01,0.0,-,294,514,0.2305,2022-08-23 14:44:34.949703
459.0,2022-08-31 16:00:00,SPY220831C00459000,2022-08-22 11:24AM EDT,0.01,0.0,0.01,0.01,-,181,0,0.23440000000000003,2022-08-23 14:44:34.949703
460.0,2022-08-31 16:00:00,SPY220831C00460000,2022-08-22 9:59AM EDT,0.01,0.0,0.01,0.0,-,15,785,0.23829999999999998,2022-08-23 14:44:34.949703
461.0,2022-08-31 16:00:00,SPY220831C00461000,2022-08-22 10:22AM EDT,0.01,0.0,0.01,0.01,-,379,0,0.2422,2022-08-23 14:44:34.949703
462.0,2022-08-31 16:00:00,SPY220831C00462000,2022-08-18 3:49PM EDT,0.02,0.0,0.01,0.0,-,17,339,0.24609999999999999,2022-08-23 14:44:34.949703
463.0,2022-08-31 16:00:00,SPY220831C00463000,2022-08-22 9:32AM EDT,0.01,0.0,0.01,0.0,-,15,65,0.25,2022-08-23 14:44:34.949703
464.0,2022-08-31 16:00:00,SPY220831C00464000,2022-08-22 10:10AM EDT,0.01,0.0,0.01,0.0,-,350,608,0.25780000000000003,2022-08-23 14:44:34.949703
465.0,2022-08-31 16:00:00,SPY220831C00465000,2022-08-22 10:14AM EDT,0.01,0.0,0.01,0.0,-,511,684,0.26170000000000004,2022-08-23 14:44:34.949703
466.0,2022-08-31 16:00:00,SPY220831C00466000,2022-08-22 9:46AM EDT,0.01,0.0,0.01,0.01,-,112,0,0.2656,2022-08-23 14:44:34.949703
468.0,2022-08-31 16:00:00,SPY220831C00468000,2022-08-22 9:47AM EDT,0.01,0.0,0.01,0.0,-,192,230,0.2734,2022-08-23 14:44:34.949703
469.0,2022-08-31 16:00:00,SPY220831C00469000,2022-08-22 9:30AM EDT,0.01,0.0,0.01,0.01,-,187,0,0.2774,2022-08-23 14:44:34.949703
470.0,2022-08-31 16:00:00,SPY220831C00470000,2022-08-22 9:30AM EDT,0.01,0.0,0.01,0.0,-,5,1880,0.2813,2022-08-23 14:44:34.949703
472.0,2022-08-31 16:00:00,SPY220831C00472000,2022-08-18 10:40AM EDT,0.01,0.0,0.01,0.0,-,175,181,0.2891,2022-08-23 14:44:34.949703
473.0,2022-08-31 16:00:00,SPY220831C00473000,2022-08-19 9:53AM EDT,0.01,0.0,0.01,0.0,-,2,2,0.2969,2022-08-23 14:44:34.949703
474.0,2022-08-31 16:00:00,SPY220831C00474000,2022-08-19 9:49AM EDT,0.01,0.0,0.01,0.0,-,27,27,0.2969,2022-08-23 14:44:34.949703
475.0,2022-08-31 16:00:00,SPY220831C00475000,2022-08-18 1:11PM EDT,0.01,0.0,0.01,0.0,-,1005,1183,0.30469999999999997,2022-08-23 14:44:34.949703
476.0,2022-08-31 16:00:00,SPY220831C00476000,2022-08-19 9:51AM EDT,0.01,0.0,0.01,0.0,-,6,6,0.30469999999999997,2022-08-23 14:44:34.949703
477.0,2022-08-31 16:00:00,SPY220831C00477000,2022-08-22 9:32AM EDT,0.01,0.0,0.01,0.01,-,103,0,0.3125,2022-08-23 14:44:34.949703
479.0,2022-08-31 16:00:00,SPY220831C00479000,2022-08-22 10:32AM EDT,0.01,0.0,0.01,0.0,-,10,16,0.32030000000000003,2022-08-23 14:44:34.949703
480.0,2022-08-31 16:00:00,SPY220831C00480000,2022-08-22 9:30AM EDT,0.01,0.0,0.01,0.0,-,10,3128,0.32030000000000003,2022-08-23 14:44:34.949703
481.0,2022-08-31 16:00:00,SPY220831C00481000,2022-08-22 9:40AM EDT,0.01,0.0,0.01,0.0,-,323,328,0.3281,2022-08-23 14:44:34.949703
482.0,2022-08-31 16:00:00,SPY220831C00482000,2022-08-22 9:40AM EDT,0.01,0.0,0.01,0.01,-,26,0,0.332,2022-08-23 14:44:34.949703
483.0,2022-08-31 16:00:00,SPY220831C00483000,2022-08-22 9:40AM EDT,0.01,0.0,0.01,0.01,-,81,0,0.33590000000000003,2022-08-23 14:44:34.949703
485.0,2022-08-31 16:00:00,SPY220831C00485000,2022-08-18 12:59PM EDT,0.01,0.0,0.01,0.0,-,97,1058,0.34380000000000005,2022-08-23 14:44:34.949703
486.0,2022-08-31 16:00:00,SPY220831C00486000,2022-08-22 9:30AM EDT,0.01,0.0,0.01,0.01,-,6,0,0.3477,2022-08-23 14:44:34.949703
489.0,2022-08-31 16:00:00,SPY220831C00489000,2022-08-22 9:49AM EDT,0.01,0.0,0.01,0.01,-,10,0,0.3594,2022-08-23 14:44:34.949703
490.0,2022-08-31 16:00:00,SPY220831C00490000,2022-08-18 3:41PM EDT,0.01,0.0,0.01,0.0,-,147,677,0.36329999999999996,2022-08-23 14:44:34.949703
200.0,2022-09-02 16:00:00,SPY220902C00200000,2022-08-16 3:53PM EDT,230.05,212.94,213.6,0.0,-,1,2,1.6875,2022-08-23 14:44:35.994260
240.0,2022-09-02 16:00:00,SPY220902C00240000,2022-07-27 9:35AM EDT,154.8,173.03,173.21,0.0,-,0,0,1.0703,2022-08-23 14:44:35.994260
300.0,2022-09-02 16:00:00,SPY220902C00300000,2022-08-16 1:18PM EDT,130.66,113.3,113.45,0.0,-,2,0,0.8525,2022-08-23 14:44:35.994260
320.0,2022-09-02 16:00:00,SPY220902C00320000,2022-08-05 10:51AM EDT,93.34,93.29,93.44,0.0,-,1,1,0.6962999999999999,2022-08-23 14:44:35.994260
335.0,2022-09-02 16:00:00,SPY220902C00335000,2022-08-12 3:41PM EDT,91.82,78.37,78.52,0.0,-,0,6,0.6103999999999999,2022-08-23 14:44:35.994260
340.0,2022-09-02 16:00:00,SPY220902C00340000,2022-08-22 9:36AM EDT,76.48,73.31,73.47,0.0,-,3,9,0.5576,2022-08-23 14:44:35.994260
345.0,2022-09-02 16:00:00,SPY220902C00345000,2022-08-02 12:02PM EDT,67.08,68.31,68.48,0.0,-,0,0,0.523,2022-08-23 14:44:35.994260
350.0,2022-09-02 16:00:00,SPY220902C00350000,2022-08-19 11:44AM EDT,72.8,63.34,63.49,0.0,-,4,3,0.5097999999999999,2022-08-23 14:44:35.994260
354.0,2022-09-02 16:00:00,SPY220902C00354000,2022-08-12 3:30PM EDT,72.92,59.38,59.54,0.0,-,0,4,0.4902,2022-08-23 14:44:35.994260
355.0,2022-09-02 16:00:00,SPY220902C00355000,2022-07-22 3:24PM EDT,42.96,67.2,67.85,0.0,-,2,3,1.1293,2022-08-23 14:44:35.994260
356.0,2022-09-02 16:00:00,SPY220902C00356000,2022-08-03 3:53PM EDT,60.61,57.42,57.59,0.0,-,2,2,0.48460000000000003,2022-08-23 14:44:35.994260
358.0,2022-09-02 16:00:00,SPY220902C00358000,2022-08-04 12:45PM EDT,57.18,55.43,55.58,0.0,-,2,2,0.4678,2022-08-23 14:44:35.994260
360.0,2022-09-02 16:00:00,SPY220902C00360000,2022-08-12 3:31PM EDT,67.01,53.46,53.6,0.0,-,15,17,0.4561,2022-08-23 14:44:35.994260
365.0,2022-09-02 16:00:00,SPY220902C00365000,2022-08-19 11:50AM EDT,58.24,48.5,48.65,0.0,-,1,0,0.42579999999999996,2022-08-23 14:44:35.994260
366.0,2022-09-02 16:00:00,SPY220902C00366000,2022-08-15 2:30PM EDT,63.27,47.47,47.63,0.0,-,1,3,0.4153,2022-08-23 14:44:35.994260
367.0,2022-09-02 16:00:00,SPY220902C00367000,2022-08-22 3:13PM EDT,47.05,47.2,47.39,0.0,-,1,1,0.4959,2022-08-23 14:44:35.994260
368.0,2022-09-02 16:00:00,SPY220902C00368000,2022-07-25 11:48AM EDT,32.5,45.52,45.67,0.0,-,0,1,0.4058,2022-08-23 14:44:35.994260
370.0,2022-09-02 16:00:00,SPY220902C00370000,2022-08-19 11:42AM EDT,53.1,43.51,43.67,0.0,-,1,28,0.39039999999999997,2022-08-23 14:44:35.994260
372.0,2022-09-02 16:00:00,SPY220902C00372000,2022-07-28 11:06AM EDT,33.78,41.53,41.67,0.0,-,0,1,0.375,2022-08-23 14:44:35.994260
373.0,2022-09-02 16:00:00,SPY220902C00373000,2022-08-19 9:45AM EDT,51.41,40.54,40.66,0.0,-,1,5,0.3657,2022-08-23 14:44:35.994260
374.0,2022-09-02 16:00:00,SPY220902C00374000,2022-08-17 9:38AM EDT,53.31,39.52,39.68,0.0,-,1,0,0.3608,2022-08-23 14:44:35.994260
375.0,2022-09-02 16:00:00,SPY220902C00375000,2022-08-22 1:24PM EDT,39.82,38.61,38.75,0.0,-,1,0,0.3616,2022-08-23 14:44:35.994260
376.0,2022-09-02 16:00:00,SPY220902C00376000,2022-08-22 9:52AM EDT,40.35,37.57,37.7,0.0,-,10,12,0.3477,2022-08-23 14:44:35.994260
377.0,2022-09-02 16:00:00,SPY220902C00377000,2022-08-19 9:42AM EDT,47.83,36.62,36.77,0.0,-,1,2,0.3482,2022-08-23 14:44:35.994260
378.0,2022-09-02 16:00:00,SPY220902C00378000,2022-08-19 12:45PM EDT,46.07,35.64,35.79,0.0,-,3,0,0.3425,2022-08-23 14:44:35.994260
379.0,2022-09-02 16:00:00,SPY220902C00379000,2022-08-09 9:59AM EDT,34.26,34.69,34.83,0.0,-,5,0,0.3389,2022-08-23 14:44:35.994260
380.0,2022-09-02 16:00:00,SPY220902C00380000,2022-08-22 10:21AM EDT,35.88,33.7,33.87,0.0,-,1,111,0.3348,2022-08-23 14:44:35.994260
381.0,2022-09-02 16:00:00,SPY220902C00381000,2022-08-19 12:38PM EDT,42.8,32.69,32.83,0.0,-,3,44,0.3225,2022-08-23 14:44:35.994260
382.0,2022-09-02 16:00:00,SPY220902C00382000,2022-08-22 1:01PM EDT,33.76,31.78,31.92,0.0,-,1,0,0.3235,2022-08-23 14:44:35.994260
383.0,2022-09-02 16:00:00,SPY220902C00383000,2022-08-22 10:28AM EDT,32.95,30.81,30.95,0.0,-,4,0,0.3179,2022-08-23 14:44:35.994260
384.0,2022-09-02 16:00:00,SPY220902C00384000,2022-08-22 9:48AM EDT,32.99,29.73,29.89,0.0,-,1,0,0.304,2022-08-23 14:44:35.994260
385.0,2022-09-02 16:00:00,SPY220902C00385000,2022-08-22 1:32PM EDT,29.76,28.81,28.97,0.0,-,6,0,0.303,2022-08-23 14:44:35.994260
386.0,2022-09-02 16:00:00,SPY220902C00386000,2022-08-22 9:48AM EDT,31.06,27.89,28.06,0.0,-,1,462,0.3023,2022-08-23 14:44:35.994260
387.0,2022-09-02 16:00:00,SPY220902C00387000,2022-08-23 1:55PM EDT,26.29,26.96,27.08,-11.41,-30.27%,1,89,0.2953,2022-08-23 14:44:35.994260
388.0,2022-09-02 16:00:00,SPY220902C00388000,2022-08-22 3:01PM EDT,26.33,26.03,26.17,0.0,-,36,101,0.2937,2022-08-23 14:44:35.994260
389.0,2022-09-02 16:00:00,SPY220902C00389000,2022-08-22 1:32PM EDT,25.99,25.04,25.17,0.0,-,2,83,0.2849,2022-08-23 14:44:35.994260
390.0,2022-09-02 16:00:00,SPY220902C00390000,2022-08-23 11:09AM EDT,23.76,24.16,24.29,-0.85,-3.45%,16,481,0.2848,2022-08-23 14:44:35.994260
391.0,2022-09-02 16:00:00,SPY220902C00391000,2022-08-23 9:31AM EDT,23.33,23.23,23.36,-0.35,-1.48%,2,0,0.2805,2022-08-23 14:44:35.994260
392.0,2022-09-02 16:00:00,SPY220902C00392000,2022-08-23 9:43AM EDT,21.94,22.16,22.32,-0.82,-3.60%,2,169,0.2687,2022-08-23 14:44:35.994260
393.0,2022-09-02 16:00:00,SPY220902C00393000,2022-08-23 12:34PM EDT,20.64,21.26,21.41,-12.02,-36.80%,1,0,0.26539999999999997,2022-08-23 14:44:35.994260
394.0,2022-09-02 16:00:00,SPY220902C00394000,2022-08-23 1:47PM EDT,20.32,20.46,20.6,-0.58,-2.78%,1,217,0.2677,2022-08-23 14:44:35.994260
395.0,2022-09-02 16:00:00,SPY220902C00395000,2022-08-23 12:50PM EDT,19.36,19.56,19.7,-0.86,-4.25%,9,522,0.2639,2022-08-23 14:44:35.994260
396.0,2022-09-02 16:00:00,SPY220902C00396000,2022-08-23 1:44PM EDT,18.58,18.67,18.79,-2.36,-11.27%,5,463,0.25920000000000004,2022-08-23 14:44:35.994260
397.0,2022-09-02 16:00:00,SPY220902C00397000,2022-08-22 3:45PM EDT,17.65,17.8,17.93,0.0,-,15,466,0.2566,2022-08-23 14:44:35.994260
398.0,2022-09-02 16:00:00,SPY220902C00398000,2022-08-23 10:59AM EDT,16.9,16.93,17.06,-1.77,-9.48%,1,481,0.2531,2022-08-23 14:44:35.994260
399.0,2022-09-02 16:00:00,SPY220902C00399000,2022-08-23 10:27AM EDT,15.19,16.06,16.18,-1.14,-6.98%,3,572,0.24850000000000003,2022-08-23 14:44:35.994260
400.0,2022-09-02 16:00:00,SPY220902C00400000,2022-08-23 1:37PM EDT,15.4,15.23,15.34,-0.45,-2.84%,2516,856,0.24539999999999998,2022-08-23 14:44:35.994260
401.0,2022-09-02 16:00:00,SPY220902C00401000,2022-08-23 12:02PM EDT,14.1,14.44,14.54,-2.25,-13.76%,11,0,0.24359999999999998,2022-08-23 14:44:35.994260
402.0,2022-09-02 16:00:00,SPY220902C00402000,2022-08-23 11:56AM EDT,13.5,13.58,13.67,-0.61,-4.32%,4,0,0.23800000000000002,2022-08-23 14:44:35.994260
403.0,2022-09-02 16:00:00,SPY220902C00403000,2022-08-23 1:16PM EDT,13.0,12.85,12.96,-0.33,-2.48%,29,646,0.23879999999999998,2022-08-23 14:44:35.994260
404.0,2022-09-02 16:00:00,SPY220902C00404000,2022-08-23 2:22PM EDT,12.0,12.1,12.14,-0.3,-2.44%,116,275,0.23420000000000002,2022-08-23 14:44:35.994260
405.0,2022-09-02 16:00:00,SPY220902C00405000,2022-08-23 2:24PM EDT,11.37,11.33,11.35,-0.57,-4.77%,329,578,0.2302,2022-08-23 14:44:35.994260
406.0,2022-09-02 16:00:00,SPY220902C00406000,2022-08-23 2:28PM EDT,10.61,10.63,10.66,-0.64,-5.69%,141,666,0.22949999999999998,2022-08-23 14:44:35.994260
407.0,2022-09-02 16:00:00,SPY220902C00407000,2022-08-23 1:17PM EDT,9.78,9.91,9.93,-0.7,-6.68%,772,1113,0.22640000000000002,2022-08-23 14:44:35.994260
408.0,2022-09-02 16:00:00,SPY220902C00408000,2022-08-23 1:46PM EDT,9.1,9.18,9.2,-0.69,-7.05%,342,762,0.2227,2022-08-23 14:44:35.994260
409.0,2022-09-02 16:00:00,SPY220902C00409000,2022-08-23 2:28PM EDT,8.54,8.55,8.57,-0.35,-3.94%,234,963,0.2218,2022-08-23 14:44:35.994260
410.0,2022-09-02 16:00:00,SPY220902C00410000,2022-08-23 2:25PM EDT,7.89,7.88,7.92,-0.5,-5.96%,665,1826,0.2194,2022-08-23 14:44:35.994260
411.0,2022-09-02 16:00:00,SPY220902C00411000,2022-08-23 2:10PM EDT,7.01,7.24,7.26,-0.53,-7.03%,1102,1549,0.2158,2022-08-23 14:44:35.994260
412.0,2022-09-02 16:00:00,SPY220902C00412000,2022-08-23 2:27PM EDT,6.65,6.58,6.6,-0.59,-8.15%,3243,0,0.2114,2022-08-23 14:44:35.994260
413.0,2022-09-02 16:00:00,SPY220902C00413000,2022-08-23 2:27PM EDT,6.07,6.05,6.07,-0.66,-9.81%,4105,1663,0.21059999999999998,2022-08-23 14:44:35.994260
414.0,2022-09-02 16:00:00,SPY220902C00414000,2022-08-23 2:28PM EDT,5.53,5.52,5.55,-0.64,-10.37%,2798,0,0.20929999999999999,2022-08-23 14:44:35.994260
415.0,2022-09-02 16:00:00,SPY220902C00415000,2022-08-23 2:26PM EDT,4.98,5.01,5.03,-0.63,-11.23%,4683,8803,0.207,2022-08-23 14:44:35.994260
416.0,2022-09-02 16:00:00,SPY220902C00416000,2022-08-23 2:06PM EDT,4.35,4.49,4.51,-0.72,-14.20%,1293,0,0.20370000000000002,2022-08-23 14:44:35.994260
417.0,2022-09-02 16:00:00,SPY220902C00417000,2022-08-23 2:26PM EDT,4.05,3.99,4.01,-0.57,-12.34%,1041,2423,0.2002,2022-08-23 14:44:35.994260
418.0,2022-09-02 16:00:00,SPY220902C00418000,2022-08-23 2:28PM EDT,3.62,3.57,3.59,-0.51,-12.35%,1736,0,0.1985,2022-08-23 14:44:35.994260
419.0,2022-09-02 16:00:00,SPY220902C00419000,2022-08-23 2:21PM EDT,3.18,3.17,3.18,-0.55,-14.75%,1080,2099,0.1961,2022-08-23 14:44:35.994260
420.0,2022-09-02 16:00:00,SPY220902C00420000,2022-08-23 2:29PM EDT,2.86,2.85,2.87,-0.45,-13.60%,4071,0,0.19640000000000002,2022-08-23 14:44:35.994260
421.0,2022-09-02 16:00:00,SPY220902C00421000,2022-08-23 2:20PM EDT,2.46,2.49,2.5,-0.46,-15.75%,851,2442,0.1934,2022-08-23 14:44:35.994260
422.0,2022-09-02 16:00:00,SPY220902C00422000,2022-08-23 2:27PM EDT,2.14,2.18,2.19,-0.45,-17.37%,1801,4017,0.1917,2022-08-23 14:44:35.994260
423.0,2022-09-02 16:00:00,SPY220902C00423000,2022-08-23 2:21PM EDT,1.85,1.89,1.9,-0.41,-18.14%,1346,5329,0.18960000000000002,2022-08-23 14:44:35.994260
424.0,2022-09-02 16:00:00,SPY220902C00424000,2022-08-23 2:12PM EDT,1.56,1.61,1.62,-0.41,-20.81%,1730,2648,0.1868,2022-08-23 14:44:35.994260
425.0,2022-09-02 16:00:00,SPY220902C00425000,2022-08-23 2:26PM EDT,1.38,1.39,1.4,-0.35,-20.23%,3947,0,0.1856,2022-08-23 14:44:35.994260
426.0,2022-09-02 16:00:00,SPY220902C00426000,2022-08-23 2:24PM EDT,1.22,1.19,1.21,-0.24,-16.44%,1118,2078,0.18469999999999998,2022-08-23 14:44:35.994260
427.0,2022-09-02 16:00:00,SPY220902C00427000,2022-08-23 2:22PM EDT,1.0,1.02,1.03,-0.26,-20.63%,1048,2217,0.1834,2022-08-23 14:44:35.994260
428.0,2022-09-02 16:00:00,SPY220902C00428000,2022-08-23 2:14PM EDT,0.8,0.86,0.87,-0.27,-25.23%,631,0,0.1819,2022-08-23 14:44:35.994260
429.0,2022-09-02 16:00:00,SPY220902C00429000,2022-08-23 2:21PM EDT,0.7,0.72,0.73,-0.22,-23.91%,785,1421,0.1804,2022-08-23 14:44:35.994260
430.0,2022-09-02 16:00:00,SPY220902C00430000,2022-08-23 2:26PM EDT,0.6,0.59,0.6,-0.18,-23.08%,4460,0,0.1784,2022-08-23 14:44:35.994260
431.0,2022-09-02 16:00:00,SPY220902C00431000,2022-08-23 2:05PM EDT,0.48,0.5,0.51,-0.15,-23.81%,789,2963,0.1782,2022-08-23 14:44:35.994260
432.0,2022-09-02 16:00:00,SPY220902C00432000,2022-08-23 2:19PM EDT,0.41,0.41,0.42,-0.13,-24.07%,929,7023,0.177,2022-08-23 14:44:35.994260
433.0,2022-09-02 16:00:00,SPY220902C00433000,2022-08-23 1:49PM EDT,0.34,0.33,0.34,-0.11,-24.44%,130,0,0.17550000000000002,2022-08-23 14:44:35.994260
434.0,2022-09-02 16:00:00,SPY220902C00434000,2022-08-23 2:01PM EDT,0.27,0.28,0.29,-0.09,-25.00%,935,0,0.17600000000000002,2022-08-23 14:44:35.994260
435.0,2022-09-02 16:00:00,SPY220902C00435000,2022-08-23 2:26PM EDT,0.22,0.23,0.24,-0.09,-29.03%,2386,5164,0.17579999999999998,2022-08-23 14:44:35.994260
436.0,2022-09-02 16:00:00,SPY220902C00436000,2022-08-23 2:16PM EDT,0.19,0.18,0.19,-0.07,-26.92%,206,0,0.1741,2022-08-23 14:44:35.994260
437.0,2022-09-02 16:00:00,SPY220902C00437000,2022-08-23 1:44PM EDT,0.16,0.15,0.16,-0.06,-27.27%,143,2107,0.1748,2022-08-23 14:44:35.994260
438.0,2022-09-02 16:00:00,SPY220902C00438000,2022-08-23 12:35PM EDT,0.12,0.12,0.13,-0.05,-29.41%,176,2117,0.1743,2022-08-23 14:44:35.994260
439.0,2022-09-02 16:00:00,SPY220902C00439000,2022-08-23 1:57PM EDT,0.1,0.1,0.11,-0.05,-33.33%,50,982,0.1753,2022-08-23 14:44:35.994260
440.0,2022-09-02 16:00:00,SPY220902C00440000,2022-08-23 2:24PM EDT,0.09,0.08,0.09,-0.03,-25.00%,822,3972,0.1753,2022-08-23 14:44:35.994260
441.0,2022-09-02 16:00:00,SPY220902C00441000,2022-08-23 2:01PM EDT,0.08,0.07,0.08,-0.01,-11.11%,83,0,0.1777,2022-08-23 14:44:35.994260
442.0,2022-09-02 16:00:00,SPY220902C00442000,2022-08-23 2:01PM EDT,0.06,0.05,0.06,-0.03,-33.33%,319,4022,0.17579999999999998,2022-08-23 14:44:35.994260
443.0,2022-09-02 16:00:00,SPY220902C00443000,2022-08-23 2:05PM EDT,0.05,0.04,0.05,-0.02,-28.57%,31,569,0.17579999999999998,2022-08-23 14:44:35.994260
444.0,2022-09-02 16:00:00,SPY220902C00444000,2022-08-23 1:57PM EDT,0.05,0.04,0.05,-0.01,-16.67%,80,1013,0.1807,2022-08-23 14:44:35.994260
